Datetime,Open,High,Low,Close
2024-01-03 22:40:00,1.32253,1.32453,1.32453,1.32453
2024-01-03 22:45:00,1.32453,1.32652,1.32652,1.32652
2024-01-03 22:50:00,1.32652,1.3285,1.3285,1.3285
2024-01-03 22:55:00,1.3285,1.33045,1.33045,1.33045
2024-01-03 23:00:00,1.33235,1.33235,1.33235,1.33235
2024-01-03 23:05:00,1.33235,1.33419,1.33419,1.33419
2024-01-03 23:10:00,1.33419,1.33597,1.33597,1.33597
2024-01-03 23:15:00,1.33597,1.33766,1.33766,1.33766
2024-01-03 23:20:00,1.33766,1.33925,1.33925,1.33925
2024-01-03 23:25:00,1.33925,1.34074,1.34074,1.34074
2024-01-03 23:30:00,1.34074,1.34211,1.34211,1.34211
2024-01-03 23:35:00,1.34211,1.34336,1.34336,1.34336
2024-01-03 23:40:00,1.34336,1.34447,1.34447,1.34447
2024-01-03 23:45:00,1.34447,1.34544,1.34544,1.34544
2024-01-03 23:50:00,1.34544,1.34627,1.34627,1.34627
2024-01-03 23:55:00,1.34627,1.34693,1.34693,1.34693
2024-01-04 00:00:00,1.34744,1.34744,1.34744,1.34744
2024-01-04 00:05:00,1.34744,1.34779,1.34779,1.34779
2024-01-04 00:10:00,1.34779,1.34797,1.34797,1.34797
2024-01-04 00:15:00,1.34797,1.34798,1.34798,1.34798
2024-01-04 00:20:00,1.34798,1.34783,1.34783,1.34783
2024-01-04 00:25:00,1.34783,1.34751,1.34751,1.34751
2024-01-04 00:30:00,1.34751,1.34702,1.34702,1.34702
2024-01-04 00:35:00,1.34702,1.34638,1.34638,1.34638
2024-01-04 00:40:00,1.34638,1.34559,1.34559,1.34559
2024-01-04 00:45:00,1.34559,1.34464,1.34464,1.34464
2024-01-04 00:50:00,1.34464,1.34355,1.34355,1.34355
2024-01-04 00:55:00,1.34355,1.34232,1.34232,1.34232
2024-01-04 01:00:00,1.34097,1.34097,1.34097,1.34097
2024-01-04 01:05:00,1.34097,1.3395,1.3395,1.3395
2024-01-04 01:10:00,1.3395,1.33792,1.33792,1.33792
2024-01-04 01:15:00,1.33792,1.33624,1.33624,1.33624
2024-01-04 01:20:00,1.33624,1.33448,1.33448,1.33448
2024-01-04 01:25:00,1.33448,1.33265,1.33265,1.33265
2024-01-04 01:30:00,1.33265,1.33075,1.33075,1.33075
2024-01-04 01:35:00,1.33075,1.32881,1.32881,1.32881
2024-01-04 01:40:00,1.32881,1.32684,1.32684,1.32684
2024-01-04 01:45:00,1.32684,1.32484,1.32484,1.32484
2024-01-04 01:50:00,1.32484,1.32284,1.32284,1.32284
2024-01-04 01:55:00,1.32284,1.32085,1.32085,1.32085
2024-01-04 02:00:00,1.31888,1.31888,1.31888,1.31888
2024-01-04 02:05:00,1.31888,1.31695,1.31695,1.31695
2024-01-04 02:10:00,1.31695,1.31506,1.31506,1.31506
2024-01-04 02:15:00,1.31506,1.31324,1.31324,1.31324
2024-01-04 02:20:00,1.31324,1.31149,1.31149,1.31149
2024-01-04 02:25:00,1.31149,1.30982,1.30982,1.30982
2024-01-04 02:30:00,1.30982,1.30826,1.30826,1.30826
2024-01-04 02:35:00,1.30826,1.30681,1.30681,1.30681
2024-01-04 02:40:00,1.30681,1.30547,1.30547,1.30547
2024-01-04 02:45:00,1.30547,1.30426,1.30426,1.30426
2024-01-04 02:50:00,1.30426,1.30319,1.30319,1.30319
2024-01-04 02:55:00,1.30319,1.30226,1.30226,1.30226
2024-01-04 03:00:00,1.30149,1.30149,1.30149,1.30149
2024-01-04 03:05:00,1.30149,1.30087,1.30087,1.30087
2024-01-04 03:10:00,1.30087,1.30041,1.30041,1.30041
2024-01-04 03:15:00,1.30041,1.30012,1.30012,1.30012
2024-01-04 03:20:00,1.30012,1.29999,1.29999,1.29999
2024-01-04 03:25:00,1.29999,1.30002,1.30002,1.30002
2024-01-04 03:30:00,1.30002,1.30023,1.30023,1.30023
2024-01-04 03:35:00,1.30023,1.30059,1.30059,1.30059
2024-01-04 03:40:00,1.30059,1.30112,1.30112,1.30112
2024-01-04 03:45:00,1.30112,1.30181,1.30181,1.30181
2024-01-04 03:50:00,1.30181,1.30266,1.30266,1.30266
2024-01-04 03:55:00,1.30266,1.30365,1.30365,1.30365
2024-01-04 04:00:00,1.30478,1.30478,1.30478,1.30478
2024-01-04 04:05:00,1.30478,1.30605,1.30605,1.30605
2024-01-04 04:10:00,1.30605,1.30744,1.30744,1.30744
2024-01-04 04:15:00,1.30744,1.30894,1.30894,1.30894
2024-01-04 04:20:00,1.30894,1.31055,1.31055,1.31055
2024-01-04 04:25:00,1.31055,1.31225,1.31225,1.31225
2024-01-04 04:30:00,1.31225,1.31404,1.31404,1.31404
2024-01-04 04:35:00,1.31404,1.31589,1.31589,1.31589
2024-01-04 04:40:00,1.31589,1.3178,1.3178,1.3178
2024-01-04 04:45:00,1.3178,1.31975,1.31975,1.31975
2024-01-04 04:50:00,1.31975,1.32173,1.32173,1.32173
2024-01-04 04:55:00,1.32173,1.32373,1.32373,1.32373
2024-01-04 05:00:00,1.32573,1.32573,1.32573,1.32573
2024-01-04 05:05:00,1.32573,1.32772,1.32772,1.32772
2024-01-04 05:10:00,1.32772,1.32968,1.32968,1.32968
2024-01-04 05:15:00,1.32968,1.3316,1.3316,1.3316
2024-01-04 05:20:00,1.3316,1.33347,1.33347,1.33347
2024-01-04 05:25:00,1.33347,1.33527,1.33527,1.33527
2024-01-04 05:30:00,1.33527,1.33699,1.33699,1.33699
2024-01-04 05:35:00,1.33699,1.33863,1.33863,1.33863
2024-01-04 05:40:00,1.33863,1.34016,1.34016,1.34016
2024-01-04 05:45:00,1.34016,1.34158,1.34158,1.34158
2024-01-04 05:50:00,1.34158,1.34288,1.34288,1.34288
2024-01-04 05:55:00,1.34288,1.34405,1.34405,1.34405
2024-01-04 06:00:00,1.34508,1.34508,1.34508,1.34508
2024-01-04 06:05:00,1.34508,1.34596,1.34596,1.34596
2024-01-04 06:10:00,1.34596,1.34669,1.34669,1.34669
2024-01-04 06:15:00,1.34669,1.34726,1.34726,1.34726
2024-01-04 06:20:00,1.34726,1.34767,1.34767,1.34767
2024-01-04 06:25:00,1.34767,1.34791,1.34791,1.34791
2024-01-04 06:30:00,1.34791,1.34799,1.34799,1.34799
2024-01-04 06:35:00,1.34799,1.34791,1.34791,1.34791
2024-01-04 06:40:00,1.34791,1.34765,1.34765,1.34765
2024-01-04 06:45:00,1.34765,1.34724,1.34724,1.34724
2024-01-04 06:50:00,1.34724,1.34666,1.34666,1.34666
2024-01-04 06:55:00,1.34666,1.34592,1.34592,1.34592
2024-01-04 07:00:00,1.34503,1.34503,1.34503,1.34503
2024-01-04 07:05:00,1.34503,1.344,1.344,1.344
2024-01-04 07:10:00,1.344,1.34283,1.34283,1.34283
2024-01-04 07:15:00,1.34283,1.34152,1.34152,1.34152
2024-01-04 07:20:00,1.34152,1.3401,1.3401,1.3401
2024-01-04 07:25:00,1.3401,1.33856,1.33856,1.33856
2024-01-04 07:30:00,1.33856,1.33692,1.33692,1.33692
2024-01-04 07:35:00,1.33692,1.33519,1.33519,1.33519
2024-01-04 07:40:00,1.33519,1.33339,1.33339,1.33339
2024-01-04 07:45:00,1.33339,1.33151,1.33151,1.33151
2024-01-04 07:50:00,1.33151,1.32959,1.32959,1.32959
2024-01-04 07:55:00,1.32959,1.32763,1.32763,1.32763
2024-01-04 08:00:00,1.32564,1.32564,1.32564,1.32564
2024-01-04 08:05:00,1.32564,1.32364,1.32364,1.32364
2024-01-04 08:10:00,1.32364,1.32164,1.32164,1.32164
2024-01-04 08:15:00,1.32164,1.31966,1.31966,1.31966
2024-01-04 08:20:00,1.31966,1.31771,1.31771,1.31771
2024-01-04 08:25:00,1.31771,1.31581,1.31581,1.31581
2024-01-04 08:30:00,1.31581,1.31396,1.31396,1.31396
2024-01-04 08:35:00,1.31396,1.31217,1.31217,1.31217
2024-01-04 08:40:00,1.31217,1.31048,1.31048,1.31048
2024-01-04 08:45:00,1.31048,1.30887,1.30887,1.30887
2024-01-04 08:50:00,1.30887,1.30737,1.30737,1.30737
2024-01-04 08:55:00,1.30737,1.30599,1.30599,1.30599
2024-01-04 09:00:00,1.30473,1.30473,1.30473,1.30473
2024-01-04 09:05:00,1.30473,1.3036,1.3036,1.3036
2024-01-04 09:10:00,1.3036,1.30262,1.30262,1.30262
2024-01-04 09:15:00,1.30262,1.30178,1.30178,1.30178
2024-01-04 09:20:00,1.30178,1.3011,1.3011,1.3011
2024-01-04 09:25:00,1.3011,1.30057,1.30057,1.30057
2024-01-04 09:30:00,1.30057,1.30021,1.30021,1.30021
2024-01-04 09:35:00,1.30021,1.30002,1.30002,1.30002
2024-01-04 09:40:00,1.30002,1.29999,1.29999,1.29999
2024-01-04 09:45:00,1.29999,1.30012,1.30012,1.30012
2024-01-04 09:50:00,1.30012,1.30043,1.30043,1.30043
2024-01-04 09:55:00,1.30043,1.30089,1.30089,1.30089
2024-01-04 10:00:00,1.30152,1.30152,1.30152,1.30152
2024-01-04 10:05:00,1.30152,1.3023,1.3023,1.3023
2024-01-04 10:10:00,1.3023,1.30324,1.30324,1.30324
2024-01-04 10:15:00,1.30324,1.30431,1.30431,1.30431
2024-01-04 10:20:00,1.30431,1.30553,1.30553,1.30553
2024-01-04 10:25:00,1.30553,1.30687,1.30687,1.30687
2024-01-04 10:30:00,1.30687,1.30833,1.30833,1.30833
2024-01-04 10:35:00,1.30833,1.3099,1.3099,1.3099
2024-01-04 10:40:00,1.3099,1.31156,1.31156,1.31156
2024-01-04 10:45:00,1.31156,1.31332,1.31332,1.31332
2024-01-04 10:50:00,1.31332,1.31514,1.31514,1.31514
2024-01-04 10:55:00,1.31514,1.31703,1.31703,1.31703
2024-01-04 11:00:00,1.31897,1.31897,1.31897,1.31897
2024-01-04 11:05:00,1.31897,1.32094,1.32094,1.32094
2024-01-04 11:10:00,1.32094,1.32293,1.32293,1.32293
2024-01-04 11:15:00,1.32293,1.32493,1.32493,1.32493
2024-01-04 11:20:00,1.32493,1.32693,1.32693,1.32693
2024-01-04 11:25:00,1.32693,1.3289,1.3289,1.3289
2024-01-04 11:30:00,1.3289,1.33084,1.33084,1.33084
2024-01-04 11:35:00,1.33084,1.33273,1.33273,1.33273
2024-01-04 11:40:00,1.33273,1.33456,1.33456,1.33456
2024-01-04 11:45:00,1.33456,1.33632,1.33632,1.33632
2024-01-04 11:50:00,1.33632,1.33799,1.33799,1.33799
2024-01-04 11:55:00,1.33799,1.33956,1.33956,1.33956
2024-01-04 12:00:00,1.34103,1.34103,1.34103,1.34103
2024-01-04 12:05:00,1.34103,1.34238,1.34238,1.34238
2024-01-04 12:10:00,1.34238,1.3436,1.3436,1.3436
2024-01-04 12:15:00,1.3436,1.34468,1.34468,1.34468
2024-01-04 12:20:00,1.34468,1.34562,1.34562,1.34562
2024-01-04 12:25:00,1.34562,1.34641,1.34641,1.34641
2024-01-04 12:30:00,1.34641,1.34705,1.34705,1.34705
2024-01-04 12:35:00,1.34705,1.34752,1.34752,1.34752
2024-01-04 12:40:00,1.34752,1.34784,1.34784,1.34784
2024-01-04 12:45:00,1.34784,1.34798,1.34798,1.34798
2024-01-04 12:50:00,1.34798,1.34796,1.34796,1.34796
2024-01-04 12:55:00,1.34796,1.34777,1.34777,1.34777
2024-01-04 13:00:00,1.34742,1.34742,1.34742,1.34742
2024-01-04 13:05:00,1.34742,1.34691,1.34691,1.34691
2024-01-04 13:10:00,1.34691,1.34623,1.34623,1.34623
2024-01-04 13:15:00,1.34623,1.3454,1.3454,1.3454
2024-01-04 13:20:00,1.3454,1.34443,1.34443,1.34443
2024-01-04 13:25:00,1.34443,1.34331,1.34331,1.34331
2024-01-04 13:30:00,1.34331,1.34206,1.34206,1.34206
2024-01-04 13:35:00,1.34206,1.34068,1.34068,1.34068
2024-01-04 13:40:00,1.34068,1.33918,1.33918,1.33918
2024-01-04 13:45:00,1.33918,1.33758,1.33758,1.33758
2024-01-04 13:50:00,1.33758,1.33589,1.33589,1.33589
2024-01-04 13:55:00,1.33589,1.33411,1.33411,1.33411
2024-01-04 14:00:00,1.33227,1.33227,1.33227,1.33227
2024-01-04 14:05:00,1.33227,1.33036,1.33036,1.33036
2024-01-04 14:10:00,1.33036,1.32841,1.32841,1.32841
2024-01-04 14:15:00,1.32841,1.32643,1.32643,1.32643
2024-01-04 14:20:00,1.32643,1.32444,1.32444,1.32444
2024-01-04 14:25:00,1.32444,1.32244,1.32244,1.32244
2024-01-04 14:30:00,1.32244,1.32045,1.32045,1.32045
2024-01-04 14:35:00,1.32045,1.31848,1.31848,1.31848
2024-01-04 14:40:00,1.31848,1.31656,1.31656,1.31656
2024-01-04 14:45:00,1.31656,1.31468,1.31468,1.31468
2024-01-04 14:50:00,1.31468,1.31287,1.31287,1.31287
2024-01-04 14:55:00,1.31287,1.31114,1.31114,1.31114
2024-01-04 15:00:00,1.3095,1.3095,1.3095,1.3095
2024-01-04 15:05:00,1.3095,1.30796,1.30796,1.30796
2024-01-04 15:10:00,1.30796,1.30652,1.30652,1.30652
2024-01-04 15:15:00,1.30652,1.30521,1.30521,1.30521
2024-01-04 15:20:00,1.30521,1.30403,1.30403,1.30403
2024-01-04 15:25:00,1.30403,1.30299,1.30299,1.30299
2024-01-04 15:30:00,1.30299,1.30209,1.30209,1.30209
2024-01-04 15:35:00,1.30209,1.30135,1.30135,1.30135
2024-01-04 15:40:00,1.30135,1.30076,1.30076,1.30076
2024-01-04 15:45:00,1.30076,1.30034,1.30034,1.30034
2024-01-04 15:50:00,1.30034,1.30008,1.30008,1.30008
2024-01-04 15:55:00,1.30008,1.29998,1.29998,1.29998
2024-01-04 16:00:00,1.30005,1.30005,1.30005,1.30005
2024-01-04 16:05:00,1.30005,1.30029,1.30029,1.30029
2024-01-04 16:10:00,1.30029,1.30069,1.30069,1.30069
2024-01-04 16:15:00,1.30069,1.30125,1.30125,1.30125
2024-01-04 16:20:00,1.30125,1.30197,1.30197,1.30197
2024-01-04 16:25:00,1.30197,1.30285,1.30285,1.30285
2024-01-04 16:30:00,1.30285,1.30387,1.30387,1.30387
2024-01-04 16:35:00,1.30387,1.30503,1.30503,1.30503
2024-01-04 16:40:00,1.30503,1.30632,1.30632,1.30632
2024-01-04 16:45:00,1.30632,1.30773,1.30773,1.30773
2024-01-04 16:50:00,1.30773,1.30926,1.30926,1.30926
2024-01-04 16:55:00,1.30926,1.31089,1.31089,1.31089
2024-01-04 17:00:00,1.31261,1.31261,1.31261,1.31261
2024-01-04 17:05:00,1.31261,1.31441,1.31441,1.31441
2024-01-04 17:10:00,1.31441,1.31627,1.31627,1.31627
2024-01-04 17:15:00,1.31627,1.31819,1.31819,1.31819
2024-01-04 17:20:00,1.31819,1.32015,1.32015,1.32015
2024-01-04 17:25:00,1.32015,1.32214,1.32214,1.32214
2024-01-04 17:30:00,1.32214,1.32414,1.32414,1.32414
2024-01-04 17:35:00,1.32414,1.32613,1.32613,1.32613
2024-01-04 17:40:00,1.32613,1.32812,1.32812,1.32812
2024-01-04 17:45:00,1.32812,1.33007,1.33007,1.33007
2024-01-04 17:50:00,1.33007,1.33198,1.33198,1.33198
2024-01-04 17:55:00,1.33198,1.33384,1.33384,1.33384
2024-01-04 18:00:00,1.33563,1.33563,1.33563,1.33563
2024-01-04 18:05:00,1.33563,1.33733,1.33733,1.33733
2024-01-04 18:10:00,1.33733,1.33895,1.33895,1.33895
2024-01-04 18:15:00,1.33895,1.34046,1.34046,1.34046
2024-01-04 18:20:00,1.34046,1.34186,1.34186,1.34186
2024-01-04 18:25:00,1.34186,1.34313,1.34313,1.34313
2024-01-04 18:30:00,1.34313,1.34427,1.34427,1.34427
2024-01-04 18:35:00,1.34427,1.34527,1.34527,1.34527
2024-01-04 18:40:00,1.34527,1.34612,1.34612,1.34612
2024-01-04 18:45:00,1.34612,1.34682,1.34682,1.34682
2024-01-04 18:50:00,1.34682,1.34735,1.34735,1.34735
2024-01-04 18:55:00,1.34735,1.34773,1.34773,1.34773
2024-01-04 19:00:00,1.34794,1.34794,1.34794,1.34794
2024-01-04 19:05:00,1.34794,1.34799,1.34799,1.34799
2024-01-04 19:10:00,1.34799,1.34787,1.34787,1.34787
2024-01-04 19:15:00,1.34787,1.34758,1.34758,1.34758
2024-01-04 19:20:00,1.34758,1.34713,1.34713,1.34713
2024-01-04 19:25:00,1.34713,1.34652,1.34652,1.34652
2024-01-04 19:30:00,1.34652,1.34575,1.34575,1.34575
2024-01-04 19:35:00,1.34575,1.34483,1.34483,1.34483
2024-01-04 19:40:00,1.34483,1.34377,1.34377,1.34377
2024-01-04 19:45:00,1.34377,1.34257,1.34257,1.34257
2024-01-04 19:50:00,1.34257,1.34124,1.34124,1.34124
2024-01-04 19:55:00,1.34124,1.33979,1.33979,1.33979
2024-01-04 20:00:00,1.33823,1.33823,1.33823,1.33823
2024-01-04 20:05:00,1.33823,1.33657,1.33657,1.33657
2024-01-04 20:10:00,1.33657,1.33483,1.33483,1.33483
2024-01-04 20:15:00,1.33483,1.33301,1.33301,1.33301
2024-01-04 20:20:00,1.33301,1.33113,1.33113,1.33113
2024-01-04 20:25:00,1.33113,1.32919,1.32919,1.32919
2024-01-04 20:30:00,1.32919,1.32722,1.32722,1.32722
2024-01-04 20:35:00,1.32722,1.32523,1.32523,1.32523
2024-01-04 20:40:00,1.32523,1.32323,1.32323,1.32323
2024-01-04 20:45:00,1.32323,1.32124,1.32124,1.32124
2024-01-04 20:50:00,1.32124,1.31926,1.31926,1.31926
2024-01-04 20:55:00,1.31926,1.31732,1.31732,1.31732
2024-01-04 21:00:00,1.31542,1.31542,1.31542,1.31542
2024-01-04 21:05:00,1.31542,1.31359,1.31359,1.31359
2024-01-04 21:10:00,1.31359,1.31182,1.31182,1.31182
2024-01-04 21:15:00,1.31182,1.31014,1.31014,1.31014
2024-01-04 21:20:00,1.31014,1.30856,1.30856,1.30856
2024-01-04 21:25:00,1.30856,1.30708,1.30708,1.30708
2024-01-04 21:30:00,1.30708,1.30572,1.30572,1.30572
2024-01-04 21:35:00,1.30572,1.30449,1.30449,1.30449
2024-01-04 21:40:00,1.30449,1.30339,1.30339,1.30339
2024-01-04 21:45:00,1.30339,1.30243,1.30243,1.30243
2024-01-04 21:50:00,1.30243,1.30163,1.30163,1.30163
2024-01-04 21:55:00,1.30163,1.30098,1.30098,1.30098
2024-01-04 22:00:00,1.30049,1.30049,1.30049,1.30049
2024-01-04 22:05:00,1.30049,1.30016,1.30016,1.30016
2024-01-04 22:10:00,1.30016,1.3,1.3,1.3
2024-01-04 22:15:00,1.3,1.3,1.3,1.3
2024-01-04 22:20:00,1.3,1.30017,1.30017,1.30017
2024-01-04 22:25:00,1.30017,1.30051,1.30051,1.30051
2024-01-04 22:30:00,1.30051,1.30101,1.30101,1.30101
2024-01-04 22:35:00,1.30101,1.30167,1.30167,1.30167
2024-01-04 22:40:00,1.30167,1.30248,1.30248,1.30248
2024-01-04 22:45:00,1.30248,1.30344,1.30344,1.30344
2024-01-04 22:50:00,1.30344,1.30455,1.30455,1.30455
2024-01-04 22:55:00,1.30455,1.30579,1.30579,1.30579
2024-01-04 23:00:00,1.30716,1.30716,1.30716,1.30716
2024-01-04 23:05:00,1.30716,1.30864,1.30864,1.30864
2024-01-04 23:10:00,1.30864,1.31023,1.31023,1.31023
2024-01-04 23:15:00,1.31023,1.31191,1.31191,1.31191
2024-01-04 23:20:00,1.31191,1.31368,1.31368,1.31368
2024-01-04 23:25:00,1.31368,1.31552,1.31552,1.31552
2024-01-04 23:30:00,1.31552,1.31742,1.31742,1.31742
2024-01-04 23:35:00,1.31742,1.31937,1.31937,1.31937
2024-01-04 23:40:00,1.31937,1.32134,1.32134,1.32134
2024-01-04 23:45:00,1.32134,1.32334,1.32334,1.32334
2024-01-04 23:50:00,1.32334,1.32534,1.32534,1.32534
2024-01-04 23:55:00,1.32534,1.32733,1.32733,1.32733
2024-01-05 00:00:00,1.3293,1.3293,1.3293,1.3293
2024-01-05 00:05:00,1.3293,1.33123,1.33123,1.33123
2024-01-05 00:10:00,1.33123,1.33311,1.33311,1.33311
2024-01-05 00:15:00,1.33311,1.33492,1.33492,1.33492
2024-01-05 00:20:00,1.33492,1.33667,1.33667,1.33667
2024-01-05 00:25:00,1.33667,1.33832,1.33832,1.33832
2024-01-05 00:30:00,1.33832,1.33987,1.33987,1.33987
2024-01-05 00:35:00,1.33987,1.34131,1.34131,1.34131
2024-01-05 00:40:00,1.34131,1.34264,1.34264,1.34264
2024-01-05 00:45:00,1.34264,1.34383,1.34383,1.34383
2024-01-05 00:50:00,1.34383,1.34489,1.34489,1.34489
2024-01-05 00:55:00,1.34489,1.3458,1.3458,1.3458
2024-01-05 01:00:00,1.34656,1.34656,1.34656,1.34656
2024-01-05 01:05:00,1.34656,1.34716,1.34716,1.34716
2024-01-05 01:10:00,1.34716,1.3476,1.3476,1.3476
2024-01-05 01:15:00,1.3476,1.34788,1.34788,1.34788
2024-01-05 01:20:00,1.34788,1.34799,1.34799,1.34799
2024-01-05 01:25:00,1.34799,1.34794,1.34794,1.34794
2024-01-05 01:30:00,1.34794,1.34772,1.34772,1.34772
2024-01-05 01:35:00,1.34772,1.34733,1.34733,1.34733
2024-01-05 01:40:00,1.34733,1.34678,1.34678,1.34678
2024-01-05 01:45:00,1.34678,1.34608,1.34608,1.34608
2024-01-05 01:50:00,1.34608,1.34522,1.34522,1.34522
2024-01-05 01:55:00,1.34522,1.34421,1.34421,1.34421
2024-01-05 02:00:00,1.34306,1.34306,1.34306,1.34306
2024-01-05 02:05:00,1.34306,1.34179,1.34179,1.34179
2024-01-05 02:10:00,1.34179,1.34038,1.34038,1.34038
2024-01-05 02:15:00,1.34038,1.33887,1.33887,1.33887
2024-01-05 02:20:00,1.33887,1.33725,1.33725,1.33725
2024-01-05 02:25:00,1.33725,1.33553,1.33553,1.33553
2024-01-05 02:30:00,1.33553,1.33374,1.33374,1.33374
2024-01-05 02:35:00,1.33374,1.33188,1.33188,1.33188
2024-01-05 02:40:00,1.33188,1.32997,1.32997,1.32997
2024-01-05 02:45:00,1.32997,1.32801,1.32801,1.32801
2024-01-05 02:50:00,1.32801,1.32603,1.32603,1.32603
2024-01-05 02:55:00,1.32603,1.32403,1.32403,1.32403
2024-01-05 03:00:00,1.32203,1.32203,1.32203,1.32203
2024-01-05 03:05:00,1.32203,1.32005,1.32005,1.32005
2024-01-05 03:10:00,1.32005,1.31809,1.31809,1.31809
2024-01-05 03:15:00,1.31809,1.31617,1.31617,1.31617
2024-01-05 03:20:00,1.31617,1.31431,1.31431,1.31431
2024-01-05 03:25:00,1.31431,1.31252,1.31252,1.31252
2024-01-05 03:30:00,1.31252,1.3108,1.3108,1.3108
2024-01-05 03:35:00,1.3108,1.30918,1.30918,1.30918
2024-01-05 03:40:00,1.30918,1.30765,1.30765,1.30765
2024-01-05 03:45:00,1.30765,1.30625,1.30625,1.30625
2024-01-05 03:50:00,1.30625,1.30496,1.30496,1.30496
2024-01-05 03:55:00,1.30496,1.30381,1.30381,1.30381
2024-01-05 04:00:00,1.3028,1.3028,1.3028,1.3028
2024-01-05 04:05:00,1.3028,1.30193,1.30193,1.30193
2024-01-05 04:10:00,1.30193,1.30122,1.30122,1.30122
2024-01-05 04:15:00,1.30122,1.30066,1.30066,1.30066
2024-01-05 04:20:00,1.30066,1.30027,1.30027,1.30027
2024-01-05 04:25:00,1.30027,1.30004,1.30004,1.30004
2024-01-05 04:30:00,1.30004,1.29998,1.29998,1.29998
2024-01-05 04:35:00,1.29998,1.30009,1.30009,1.30009
2024-01-05 04:40:00,1.30009,1.30036,1.30036,1.30036
2024-01-05 04:45:00,1.30036,1.30079,1.30079,1.30079
2024-01-05 04:50:00,1.30079,1.30139,1.30139,1.30139
2024-01-05 04:55:00,1.30139,1.30214,1.30214,1.30214
2024-01-05 05:00:00,1.30304,1.30304,1.30304,1.30304
2024-01-05 05:05:00,1.30304,1.30409,1.30409,1.30409
2024-01-05 05:10:00,1.30409,1.30528,1.30528,1.30528
2024-01-05 05:15:00,1.30528,1.3066,1.3066,1.3066
2024-01-05 05:20:00,1.3066,1.30803,1.30803,1.30803
2024-01-05 05:25:00,1.30803,1.30958,1.30958,1.30958
2024-01-05 05:30:00,1.30958,1.31123,1.31123,1.31123
2024-01-05 05:35:00,1.31123,1.31297,1.31297,1.31297
2024-01-05 05:40:00,1.31297,1.31478,1.31478,1.31478
2024-01-05 05:45:00,1.31478,1.31666,1.31666,1.31666
2024-01-05 05:50:00,1.31666,1.31859,1.31859,1.31859
2024-01-05 05:55:00,1.31859,1.32055,1.32055,1.32055
2024-01-05 06:00:00,1.32254,1.32254,1.32254,1.32254
2024-01-05 06:05:00,1.32254,1.32454,1.32454,1.32454
2024-01-05 06:10:00,1.32454,1.32654,1.32654,1.32654
2024-01-05 06:15:00,1.32654,1.32852,1.32852,1.32852
2024-01-05 06:20:00,1.32852,1.33046,1.33046,1.33046
2024-01-05 06:25:00,1.33046,1.33237,1.33237,1.33237
2024-01-05 06:30:00,1.33237,1.33421,1.33421,1.33421
2024-01-05 06:35:00,1.33421,1.33598,1.33598,1.33598
2024-01-05 06:40:00,1.33598,1.33767,1.33767,1.33767
2024-01-05 06:45:00,1.33767,1.33927,1.33927,1.33927
2024-01-05 06:50:00,1.33927,1.34075,1.34075,1.34075
2024-01-05 06:55:00,1.34075,1.34213,1.34213,1.34213
2024-01-05 07:00:00,1.34337,1.34337,1.34337,1.34337
2024-01-05 07:05:00,1.34337,1.34448,1.34448,1.34448
2024-01-05 07:10:00,1.34448,1.34545,1.34545,1.34545
2024-01-05 07:15:00,1.34545,1.34627,1.34627,1.34627
2024-01-05 07:20:00,1.34627,1.34694,1.34694,1.34694
2024-01-05 07:25:00,1.34694,1.34744,1.34744,1.34744
2024-01-05 07:30:00,1.34744,1.34779,1.34779,1.34779
2024-01-05 07:35:00,1.34779,1.34797,1.34797,1.34797
2024-01-05 07:40:00,1.34797,1.34798,1.34798,1.34798
2024-01-05 07:45:00,1.34798,1.34782,1.34782,1.34782
2024-01-05 07:50:00,1.34782,1.3475,1.3475,1.3475
2024-01-05 07:55:00,1.3475,1.34702,1.34702,1.34702
2024-01-05 08:00:00,1.34638,1.34638,1.34638,1.34638
2024-01-05 08:05:00,1.34638,1.34558,1.34558,1.34558
2024-01-05 08:10:00,1.34558,1.34463,1.34463,1.34463
2024-01-05 08:15:00,1.34463,1.34354,1.34354,1.34354
2024-01-05 08:20:00,1.34354,1.34231,1.34231,1.34231
2024-01-05 08:25:00,1.34231,1.34096,1.34096,1.34096
2024-01-05 08:30:00,1.34096,1.33948,1.33948,1.33948
2024-01-05 08:35:00,1.33948,1.3379,1.3379,1.3379
2024-01-05 08:40:00,1.3379,1.33623,1.33623,1.33623
2024-01-05 08:45:00,1.33623,1.33446,1.33446,1.33446
2024-01-05 08:50:00,1.33446,1.33263,1.33263,1.33263
2024-01-05 08:55:00,1.33263,1.33074,1.33074,1.33074
2024-01-05 09:00:00,1.3288,1.3288,1.3288,1.3288
2024-01-05 09:05:00,1.3288,1.32682,1.32682,1.32682
2024-01-05 09:10:00,1.32682,1.32483,1.32483,1.32483
2024-01-05 09:15:00,1.32483,1.32283,1.32283,1.32283
2024-01-05 09:20:00,1.32283,1.32083,1.32083,1.32083
2024-01-05 09:25:00,1.32083,1.31886,1.31886,1.31886
2024-01-05 09:30:00,1.31886,1.31693,1.31693,1.31693
2024-01-05 09:35:00,1.31693,1.31504,1.31504,1.31504
2024-01-05 09:40:00,1.31504,1.31322,1.31322,1.31322
2024-01-05 09:45:00,1.31322,1.31147,1.31147,1.31147
2024-01-05 09:50:00,1.31147,1.30981,1.30981,1.30981
2024-01-05 09:55:00,1.30981,1.30825,1.30825,1.30825
